UserID,RG_case,Missing_Daily_Transactions,First_Deposit_Date,Registration_date,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_s,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zero,euros_per_bet_fixedodds_sqrt_zer,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zero,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zero,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zer,euros_per_bet_liveaction_sqrt_ze,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zer,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,percent_lost_casino_sqrt_zeros,time_to_deposit
3138711,0,0,06/20/2006,06/14/2006,Germany.COM,German,M,1980,26,14,9,4,9,0.4444444444,2.25,1.5555555556,14,1,,,,,,,,,,,,,,,,,,,33232,14,,,,,3.7416573868,3,2,3,0.6666666667,1.5,1.2472191289,182.29646184,3.7416573868,,,,,,,,,,,,,,,,,,,3.7416573868,3,2,3,0.6666666667,1.5,1.2472191289,182.29646184,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3139734,0,0,06/18/2006,06/14/2006,Turkey,Turkish,M,1969,37,,,,,,,,,,33.4924,21,6,6,1,3.5,1.5948761905,10.0427,0.2998501153,,,,,,,,,,,,22073.0427,8.2998501153,,,,,,,,,,,,5.7872618742,4.582575695,2.4494897428,2.4494897428,1,1.8708286934,1.2628840764,148.5699926,2.8809460452,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,5.7872618742,4.582575695,2.4494897428,2.4494897428,1,1.8708286934,1.2628840764,148.5699926,2.8809460452,0,0,0,0,0,0,0,0,0,4
3141820,1,0,06/14/2006,06/14/2006,Germany.COM,German,M,1976,29,66996.9903,2534,476,1603,0.2969432314,5.3235294118,26.439222691,30692.6003,0.4581190911,341228.0597,1485,316,1595,0.1981191223,4.6993670886,229.78320519,34757.5197,0.1018600866,24,25,3,160,0.01875,8.3333333333,0.96,9.5,0.3958333333,63910.6003,13.458119091,56820.5197,8.1018600866,35861.5,7.3958333333,258.8377683,50.338851795,21.817424229,40.037482438,0.5449249778,2.3072774891,5.1419084678,252.8054594,3.6685309173,584.14729281,38.535697736,17.776388835,39.937451095,0.4451057428,2.1678023638,15.15860169,238.37055124,2.8463766593,4.8989794856,5,1.7320508076,12.649110641,0.1369306394,2.8867513459,0.9797958971,189.37132835,2.7195281453,258.8377683,50.338851795,21.817424229,40.037482438,0.5449249778,2.3072774891,5.1419084678,252.8054594,3.6685309173,584.14729281,38.535697736,17.776388835,39.937451095,0.4451057428,2.1678023638,15.15860169,238.37055124,2.8463766593,4.8989794856,5,1.7320508076,12.649110641,0.1369306394,2.8867513459,0.9797958971,189.37132835,2.7195281453,0
3142810,1,0,12/27/2006,06/14/2006,Hungary,Hungarian,M,1960,45,6368.8949,373,72,626,0.1150159744,5.1805555556,17.074785255,1573.5863,0.2470736799,7164.9226057,95,49,656,0.074695122,1.9387755102,75.420237955,1450.6960202,0.2024719735,,,,,,,,,,34791.5863,13.24707368,23513.69602,8.2024719735,,,79.805356337,19.313207916,8.4852813742,25.019992006,0.3391400514,2.2760833806,4.1321647178,186.52502862,3.6396529615,84.645865851,9.7467943448,7,25.61249695,0.2733040833,1.3923991921,8.6844825957,153.34176215,2.8639958054,,,,,,,,,,79.805356337,19.313207916,8.4852813742,25.019992006,0.3391400514,2.2760833806,4.1321647178,186.52502862,3.6396529615,84.645865851,9.7467943448,7,25.61249695,0.2733040833,1.3923991921,8.6844825957,153.34176215,2.8639958054,0,0,0,0,0,0,0,0,0,196
3145000,1,0,06/16/2006,06/15/2006,Portugal,Portuguese,M,1981,25,1709.75,1088,86,1608,0.0534825871,12.651162791,1.5714613971,846.85,0.4953063313,3992.4,469,93,1545,0.0601941748,5.0430107527,8.5125799574,294.99,0.073887887,3955.41,27363,57,1583,0.0360075805,480.05263158,0.1445532288,411.87,0.1041282699,34064.85,13.495306331,22357.99,8.073887887,36263.87,7.1041282699,41.349123328,32.984845005,9.2736184955,40.099875312,0.2312630257,3.5568473106,1.2535794339,184.56665463,3.6735958312,63.185441361,21.656407828,9.643650761,39.306488014,0.2453450117,2.2456648799,2.9176325946,149.52588405,2.8414587604,62.892050372,165.41765323,7.5498344353,39.786932528,0.189756635,21.910103413,0.3802015634,190.43074857,2.6653570624,41.349123328,32.984845005,9.2736184955,40.099875312,0.2312630257,3.5568473106,1.2535794339,184.56665463,3.6735958312,63.185441361,21.656407828,9.643650761,39.306488014,0.2453450117,2.2456648799,2.9176325946,149.52588405,2.8414587604,62.892050372,165.41765323,7.5498344353,39.786932528,0.189756635,21.910103413,0.3802015634,190.43074857,2.6653570624,1
3153074,1,0,06/15/2006,06/15/2006,Germany.COM,German,F,1983,23,3182.9473,53,31,332,0.093373494,1.7096774194,60.055609434,-9.8127,-0.003082897,110736.5427,1620,84,590,0.1423728814,19.285714286,68.355890556,3266.6127,0.0294989587,,,,,,,,,,33208.1873,12.996917103,25329.6127,8.0294989587,,,56.417615157,7.2801098893,5.5677643628,18.220867158,0.3055707675,1.3075463355,7.7495554346,182.23113702,3.6051237292,332.7710064,40.249223595,9.1651513899,24.289915603,0.3773233114,4.3915503283,8.267762125,159.15279671,2.8336370549,,,,,,,,,,56.417615157,7.2801098893,5.5677643628,18.220867158,0.3055707675,1.3075463355,7.7495554346,182.23113702,3.6051237292,332.7710064,40.249223595,9.1651513899,24.289915603,0.3773233114,4.3915503283,8.267762125,159.15279671,2.8336370549,0,0,0,0,0,0,0,0,0,0
3153898,1,0,06/15/2006,06/15/2006,Belgium,Dutch,M,1982,24,619.03,274,57,743,0.0767160162,4.8070175439,2.2592335766,106.48,0.1720110495,8276.2007,2503,119,995,0.1195979899,21.033613445,3.306512465,654.1107,0.0790351423,10759.7,1452,5,844,0.0059241706,290.4,7.410261708,2795.52,0.2598139353,33324.48,13.17201105,22717.1107,8.0790351423,38647.52,7.2598139353,24.880313503,16.552945357,7.5498344353,27.258026341,0.2769765625,2.192491173,1.5030747076,182.54993837,3.6293265284,90.973626398,50.029991005,10.908712115,31.543620591,0.3458294232,4.5862417561,1.818381826,150.72196489,2.8423643578,103.72897377,38.105117767,2.2360679775,29.051678093,0.076968634,17.041126723,2.7221795878,196.58972506,2.6944041893,24.880313503,16.552945357,7.5498344353,27.258026341,0.2769765625,2.192491173,1.5030747076,182.54993837,3.6293265284,90.973626398,50.029991005,10.908712115,31.543620591,0.3458294232,4.5862417561,1.818381826,150.72196489,2.8423643578,103.72897377,38.105117767,2.2360679775,29.051678093,0.076968634,17.041126723,2.7221795878,196.58972506,2.6944041893,0
3154500,1,0,06/17/2006,06/15/2006,Germany.COM,German,M,1982,24,109.51,25,16,1475,0.0108474576,1.5625,4.3804,-8.1,-0.073965848,1682.2998,844,83,1594,0.0520702635,10.168674699,1.9932462085,99.3098,0.0590321654,,,,,,,,,,33209.9,12.926034152,22162.3098,8.0590321654,,,10.464702576,5,4,38.405728739,0.1041511288,1.25,2.0929405152,182.23583621,3.5952794262,41.015848157,29.051678093,9.1104335791,39.924929555,0.2281890959,3.1888359473,1.4118237172,148.8701105,2.8388434556,,,,,,,,,,10.464702576,5,4,38.405728739,0.1041511288,1.25,2.0929405152,182.23583621,3.5952794262,41.015848157,29.051678093,9.1104335791,39.924929555,0.2281890959,3.1888359473,1.4118237172,148.8701105,2.8388434556,0,0,0,0,0,0,0,0,0,2
3158143,0,0,06/15/2006,06/15/2006,Czech Republic,Czech,M,1983,22,344.80137805,222,54,1348,0.0400593472,4.1111111111,1.5531593606,112.21967518,0.3254617943,66.431736016,45,13,1120,0.0116071429,3.4615384615,1.4762608004,18.001797849,0.270981897,195,35,3,63,0.0476190476,11.666666667,5.5714285714,6,0.0307692308,33330.219675,13.325461794,22081.001798,8.270981897,35858,7.0307692308,18.568828128,14.899664426,7.3484692283,36.715119501,0.200148313,2.0275875101,1.2462581436,182.56565853,3.6504057027,8.1505666071,6.7082039325,3.6055512755,33.466401061,0.1077364509,1.8605210188,1.2150147326,148.59677587,2.8759314834,13.964240044,5.9160797831,1.7320508076,7.9372539332,0.2182178902,3.4156502553,2.3603873774,189.36208702,2.6515597732,18.568828128,14.899664426,7.3484692283,36.715119501,0.200148313,2.0275875101,1.2462581436,182.56565853,3.6504057027,8.1505666071,6.7082039325,3.6055512755,33.466401061,0.1077364509,1.8605210188,1.2150147326,148.59677587,2.8759314834,13.964240044,5.9160797831,1.7320508076,7.9372539332,0.2182178902,3.4156502553,2.3603873774,189.36208702,2.6515597732,0
3158347,1,0,06/15/2006,06/15/2006,Italy.IT,Italian,M,1979,26,4545,12,7,1372,0.0051020408,1.7142857143,378.75,1773,0.3900990099,,,,,,,,,,,,,,,,,,,34991,13.39009901,,,,,67.416615163,3.4641016151,2.6457513111,37.040518355,0.0714285714,1.3093073414,19.461500456,187.05881428,3.6592484215,,,,,,,,,,,,,,,,,,,67.416615163,3.4641016151,2.6457513111,37.040518355,0.0714285714,1.3093073414,19.461500456,187.05881428,3.6592484215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158486,0,0,08/30/2006,06/15/2006,Germany.COM,German,M,1962,44,92,17,8,1154,0.006932409,2.125,5.4117647059,8.87,0.0964130435,,,,,,,,,,,,,,,,,,,33226.87,13.096413043,,,,,9.5916630466,4.1231056256,2.8284271247,33.970575503,0.0832610894,1.4577379737,2.3263199922,182.28239081,3.6188966611,,,,,,,,,,,,,,,,,,,9.5916630466,4.1231056256,2.8284271247,33.970575503,0.0832610894,1.4577379737,2.3263199922,182.28239081,3.6188966611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
3158507,0,0,08/15/2006,06/15/2006,Belgium,Dutch,M,1956,50,40,3,2,684,0.0029239766,1.5,13.333333333,40,1,,,,,,,,,,,,,,,,,,,33258,14,,,,,6.3245553203,1.7320508076,1.4142135624,26.153393661,0.054073807,1.2247448714,3.6514837167,182.36776031,3.7416573868,,,,,,,,,,,,,,,,,,,6.3245553203,1.7320508076,1.4142135624,26.153393661,0.054073807,1.2247448714,3.6514837167,182.36776031,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
3159911,1,0,06/15/2006,06/15/2006,Greece.BAW,Greek,M,1980,25,10921.2595,1801,66,925,0.0713513514,27.287878788,6.0639975014,68.1495,0.006240077,5176.1435,243,49,1063,0.0460959548,4.9591836735,21.301002058,-29.4965,-0.005698548,609298.22,31424,99,1060,0.0933962264,317.41414141,19.389581848,24280.01,0.0398491399,33286.1495,13.006240077,22033.5035,7.9943014524,60132.01,7.0398491399,104.50483003,42.438190348,8.1240384046,30.413812651,0.2671167373,5.2237801244,2.4625185281,182.44492183,3.6064165146,71.945420285,15.588457268,7,32.603680774,0.2146996852,2.2269224669,4.6153008632,148.43686705,2.8274195749,780.57556969,177.26815845,9.9498743711,32.557641192,0.305607962,17.816120268,4.4033602905,245.21829051,2.6532714034,104.50483003,42.438190348,8.1240384046,30.413812651,0.2671167373,5.2237801244,2.4625185281,182.44492183,3.6064165146,71.945420285,15.588457268,7,32.603680774,0.2146996852,2.2269224669,4.6153008632,148.43686705,2.8274195749,780.57556969,177.26815845,9.9498743711,32.557641192,0.305607962,17.816120268,4.4033602905,245.21829051,2.6532714034,0
3161583,0,0,02/03/2007,06/15/2006,Germany.COM,German,M,1976,30,65.9,17,10,995,0.0100502513,1.7,3.8764705882,65.9,1,1920.35,65,12,607,0.0197693575,5.4166666667,29.543846154,248.1,0.1291951988,,,,,,,,,,33283.9,14,22311.1,8.1291951988,,,8.117881497,4.1231056256,3.1622776602,31.543620591,0.1002509414,1.303840481,1.9688754629,182.43875685,3.7416573868,43.821798229,8.0622577483,3.4641016151,24.63736999,0.1406035472,2.3273733406,5.4354251125,149.36900616,2.8511743543,,,,,,,,,,8.117881497,4.1231056256,3.1622776602,31.543620591,0.1002509414,1.303840481,1.9688754629,182.43875685,3.7416573868,43.821798229,8.0622577483,3.4641016151,24.63736999,0.1406035472,2.3273733406,5.4354251125,149.36900616,2.8511743543,0,0,0,0,0,0,0,0,0,233
3164496,0,0,06/28/2006,06/16/2006,Poland,Polish,M,1985,20,129.32107386,85,70,1471,0.0475866757,1.2142857143,1.5214243984,38.632690139,0.298734684,,,,,,,,,,92,92,2,2,1,46,1,4,0.0434782609,33256.63269,13.298734684,,,35856,7.0434782609,11.371942396,9.2195444573,8.3666002653,38.353617822,0.2181437043,1.10194633,1.2334603352,182.3640115,3.6467430241,,,,,,,,,,9.5916630466,9.5916630466,1.4142135624,1.4142135624,1,6.7823299831,1,189.35680606,2.6539552108,11.371942396,9.2195444573,8.3666002653,38.353617822,0.2181437043,1.10194633,1.2334603352,182.3640115,3.6467430241,0,0,0,0,0,0,0,0,0,9.5916630466,9.5916630466,1.4142135624,1.4142135624,1,6.7823299831,1,189.35680606,2.6539552108,12
3165329,0,0,07/10/2006,06/16/2006,Portugal,Portuguese,M,1979,26,70.53,18,14,328,0.0426829268,1.2857142857,3.9183333333,8,0.1134269105,,,,,,,,,,2,2,1,1,1,2,1,2,1,33226,13.113426911,,,35854,8,8.3982140959,4.2426406871,3.7416573868,18.110770276,0.2065984676,1.133893419,1.9794780457,182.28000439,3.6212465962,,,,,,,,,,1.4142135624,1.4142135624,1,1,1,1.4142135624,1,189.35152495,2.8284271247,8.3982140959,4.2426406871,3.7416573868,18.110770276,0.2065984676,1.133893419,1.9794780457,182.28000439,3.6212465962,0,0,0,0,0,0,0,0,0,1.4142135624,1.4142135624,1,1,1,1.4142135624,1,189.35152495,2.8284271247,24
3166557,0,0,06/16/2006,06/16/2006,Germany.COM,German,M,1969,37,554.77,178,40,1482,0.0269905533,4.45,3.1166853933,126.45,0.2279322963,746.61,192,50,1501,0.0333111259,3.84,3.88859375,113.55,0.1520874352,,,,,,,,,,33344.45,13.227932296,22176.55,8.1520874352,,,23.553555995,13.341664064,6.3245553203,38.49675311,0.1642880194,2.109502311,1.7654136607,182.60462754,3.6370224492,27.324165129,13.856406461,7.0710678119,38.742741256,0.1825133582,1.9595917942,1.9719517616,148.91793042,2.8551860596,,,,,,,,,,23.553555995,13.341664064,6.3245553203,38.49675311,0.1642880194,2.109502311,1.7654136607,182.60462754,3.6370224492,27.324165129,13.856406461,7.0710678119,38.742741256,0.1825133582,1.9595917942,1.9719517616,148.91793042,2.8551860596,0,0,0,0,0,0,0,0,0,0
3168337,0,0,06/16/2006,06/16/2006,Germany.COM,German,M,1968,37,1291.93,53,22,1505,0.0146179402,2.4090909091,24.376037736,39.72,0.0307446998,23080.49,1807,104,1515,0.0686468647,17.375,12.772822357,1435.28,0.0621858548,,,,,,,,,,33257.72,13.0307447,23498.28,8.0621858548,,,35.943427772,7.2801098893,4.6904157598,38.794329483,0.120904674,1.5521246435,4.937209509,182.36699263,3.6098122804,151.92264479,42.508822614,10.198039027,38.923000912,0.2620054669,4.1683330001,3.5739085547,153.29148704,2.8393988545,,,,,,,,,,35.943427772,7.2801098893,4.6904157598,38.794329483,0.120904674,1.5521246435,4.937209509,182.36699263,3.6098122804,151.92264479,42.508822614,10.198039027,38.923000912,0.2620054669,4.1683330001,3.5739085547,153.29148704,2.8393988545,0,0,0,0,0,0,0,0,0,0
3170006,1,0,06/16/2006,06/16/2006,Germany.COM,German,M,1988,18,855.4186,667,89,1077,0.0826369545,7.4943820225,1.2824866567,647.4786,0.7569143341,12866.0192,2542,243,1219,0.1993437244,10.46090535,5.0613765539,2323.7192,0.1806090263,,,,,,,,,,33865.4786,13.756914334,24386.7192,8.1806090263,,,29.247540067,25.82634314,9.4339811321,32.817678163,0.2874664407,2.7375868977,1.1324692741,184.02575526,3.709031455,113.42847614,50.418250664,15.588457268,34.9141805,0.4464792541,3.2343322881,2.2497503315,156.16247693,2.8601763978,,,,,,,,,,29.247540067,25.82634314,9.4339811321,32.817678163,0.2874664407,2.7375868977,1.1324692741,184.02575526,3.709031455,113.42847614,50.418250664,15.588457268,34.9141805,0.4464792541,3.2343322881,2.2497503315,156.16247693,2.8601763978,0,0,0,0,0,0,0,0,0,0
3175332,0,0,12/01/2008,06/16/2006,Germany.COM,German,M,1986,19,1582.48,184,63,692,0.0910404624,2.9206349206,8.6004347826,847.41,0.5354949194,33,16,5,16,0.3125,3.2,2.0625,30.8,0.9333333333,381,153,2,4,0.5,76.5,2.4901960784,53,0.1391076115,34065.41,13.535494919,22093.8,8.9333333333,35905,7.1391076115,39.780397183,13.564659966,7.9372539332,26.305892876,0.3017291209,1.7089865186,2.9326497886,184.56817169,3.6790616901,5.7445626465,4,2.2360679775,4,0.5590169944,1.788854382,1.4361406616,148.63983315,2.9888682362,19.519221296,12.369316877,1.4142135624,2,0.7071067812,8.7464278423,1.5780355124,189.48614725,2.671910854,39.780397183,13.564659966,7.9372539332,26.305892876,0.3017291209,1.7089865186,2.9326497886,184.56817169,3.6790616901,5.7445626465,4,2.2360679775,4,0.5590169944,1.788854382,1.4361406616,148.63983315,2.9888682362,19.519221296,12.369316877,1.4142135624,2,0.7071067812,8.7464278423,1.5780355124,189.48614725,2.671910854,899
3176106,1,0,01/14/2009,06/16/2006,Germany.COM,German,M,1965,40,2504.48,45,35,650,0.0538461538,1.2857142857,55.655111111,-6.14,-0.002451607,129369.06,3316,219,665,0.3293233083,15.141552511,39.013588661,3238.44,0.0250325696,4075.5,331,15,213,0.0704225352,22.066666667,12.312688822,488,0.1197399092,33211.86,12.997548393,25301.44,8.0250325696,36340,7.1197399092,50.044779948,6.7082039325,5.9160797831,25.495097568,0.2320477404,1.133893419,7.4602353255,182.24121378,3.6052112828,359.67910698,57.584720196,14.798648587,25.787593916,0.5738669779,3.8912147861,6.2460858672,159.06426374,2.8328488434,63.839642856,18.193405399,3.8729833462,14.594519519,0.2653724462,4.6975170747,3.5089441178,190.63053271,2.6682840758,50.044779948,6.7082039325,5.9160797831,25.495097568,0.2320477404,1.133893419,7.4602353255,182.24121378,3.6052112828,359.67910698,57.584720196,14.798648587,25.787593916,0.5738669779,3.8912147861,6.2460858672,159.06426374,2.8328488434,63.839642856,18.193405399,3.8729833462,14.594519519,0.2653724462,4.6975170747,3.5089441178,190.63053271,2.6682840758,943
3176447,1,0,06/21/2006,06/16/2006,Germany.COM,German,M,1983,22,533.17,39,19,684,0.0277777778,2.0526315789,13.671025641,97.57,0.1829997937,26080.14,1907,41,689,0.0595065312,46.512195122,13.676004195,2097.01,0.0804063935,,,,,,,,,,33315.57,13.182999794,24160.01,8.0804063935,,,23.090474226,6.2449979984,4.3588989435,26.153393661,0.1666666667,1.4327007988,3.6974350084,182.52553246,3.6308400948,161.49346736,43.669211122,6.4031242374,26.248809497,0.2439396056,6.8199849796,3.6981081914,155.43490599,2.8426055642,,,,,,,,,,23.090474226,6.2449979984,4.3588989435,26.153393661,0.1666666667,1.4327007988,3.6974350084,182.52553246,3.6308400948,161.49346736,43.669211122,6.4031242374,26.248809497,0.2439396056,6.8199849796,3.6981081914,155.43490599,2.8426055642,0,0,0,0,0,0,0,0,0,5
3177629,1,0,08/15/2006,06/17/2006,Spain,Spanish,M,1982,23,11819.87,642,401,1277,0.3140172279,1.6009975062,18.411012461,783.93,0.0663230645,6225.16,239,98,1268,0.0772870662,2.4387755102,26.046694561,-168.53,-0.027072397,,,,,,,,,,34001.93,13.066323064,21894.47,7.9729276035,,,108.71922553,25.337718919,20.024984395,35.73513677,0.5603724011,1.2653053016,4.2908055725,184.39612252,3.6147369288,78.899683143,15.459624834,9.8994949366,35.60898763,0.2780055148,1.5616579364,5.103596238,147.96780055,2.8236373003,,,,,,,,,,108.71922553,25.337718919,20.024984395,35.73513677,0.5603724011,1.2653053016,4.2908055725,184.39612252,3.6147369288,78.899683143,15.459624834,9.8994949366,35.60898763,0.2780055148,1.5616579364,5.103596238,147.96780055,2.8236373003,0,0,0,0,0,0,0,0,0,59
3186379,1,0,08/26/2006,06/17/2006,Germany.COM,German,M,1988,18,2685.47,153,69,1011,0.0682492582,2.2173913043,17.552091503,577.89,0.2151913818,117006.19,5476,249,1017,0.2448377581,21.991967871,21.367090942,8099.69,0.0692244573,,,,,,,,,,33795.89,13.215191382,30162.69,8.0692244573,,,51.821520626,12.369316877,8.3066238629,31.796226191,0.2612455897,1.4890907643,4.1895216318,183.83658504,3.6352704689,342.06167573,74,15.779733838,31.890437438,0.4948108306,4.6895594539,4.6224550774,173.67409133,2.840638037,,,,,,,,,,51.821520626,12.369316877,8.3066238629,31.796226191,0.2612455897,1.4890907643,4.1895216318,183.83658504,3.6352704689,342.06167573,74,15.779733838,31.890437438,0.4948108306,4.6895594539,4.6224550774,173.67409133,2.840638037,0,0,0,0,0,0,0,0,0,70
3189501,1,0,05/10/2007,06/17/2006,Hungary,Hungarian,M,1985,21,268.1791,70,14,88,0.1590909091,5,3.83113,-29.3277,-0.109358634,444.5745,178,28,99,0.2828282828,6.3571428571,2.4976095506,-3.8394,-0.008636123,24607.65,662,33,107,0.308411215,20.060606061,37.171676737,-1037.0034,-0.042141505,33188.6723,12.890641366,22059.1606,7.9913638771,34814.9966,6.9578584952,16.376174767,8.3666002653,3.7416573868,9.3808315196,0.3988620176,2.2360679775,1.9573272593,182.17758452,3.5903539333,21.084935381,13.341664064,5.2915026221,9.9498743711,0.5318160235,2.5213375135,1.5803827228,148.52326619,2.8269000473,156.86825683,25.729360661,5.7445626465,10.344080433,0.5553478324,4.478906793,6.0968579397,186.58777184,2.6377752928,16.376174767,8.3666002653,3.7416573868,9.3808315196,0.3988620176,2.2360679775,1.9573272593,182.17758452,3.5903539333,21.084935381,13.341664064,5.2915026221,9.9498743711,0.5318160235,2.5213375135,1.5803827228,148.52326619,2.8269000473,156.86825683,25.729360661,5.7445626465,10.344080433,0.5553478324,4.478906793,6.0968579397,186.58777184,2.6377752928,327
3191576,0,0,06/21/2006,06/18/2006,Germany.COM,German,M,1983,23,730.7295,139,80,1585,0.0504731861,1.7375,5.2570467626,174.1595,0.2383364843,445.59,112,23,1329,0.0173062453,4.8695652174,3.9784821429,66.75,0.1498013869,583,400,4,5,0.8,100,1.4575,55.5,0.0951972556,33392.1595,13.238336484,22129.75,8.1498013869,35907.5,7.0951972556,27.032008804,11.789826123,8.94427191,39.812058475,0.2246623825,1.3181426326,2.2928250615,182.73521691,3.6384524848,21.109002819,10.583005244,4.7958315233,36.455452267,0.1315532033,2.2067091375,1.9946132815,148.7607139,2.8547856989,24.145392935,20,2,2.2360679775,0.894427191,10,1.2072696468,189.49274392,2.6636811475,27.032008804,11.789826123,8.94427191,39.812058475,0.2246623825,1.3181426326,2.2928250615,182.73521691,3.6384524848,21.109002819,10.583005244,4.7958315233,36.455452267,0.1315532033,2.2067091375,1.9946132815,148.7607139,2.8547856989,24.145392935,20,2,2.2360679775,0.894427191,10,1.2072696468,189.49274392,2.6636811475,3
3193571,0,0,06/21/2006,06/18/2006,Germany.COM,German,M,1973,32,601,121,43,1431,0.0300489168,2.8139534884,4.9669421488,138.63,0.2306655574,13,5,2,1151,0.0017376195,2.5,2.6,10.6,0.8153846154,,,,,,,,,,33356.63,13.230665557,22073.6,8.8153846154,,,24.515301344,11,6.5574385243,37.828560639,0.173346234,1.6774842737,2.2286637586,182.63797524,3.6373981852,3.6055512755,2.2360679775,1.4142135624,33.926390907,0.0416847629,1.5811388301,1.6124515497,148.57186813,2.9690713389,,,,,,,,,,24.515301344,11,6.5574385243,37.828560639,0.173346234,1.6774842737,2.2286637586,182.63797524,3.6373981852,3.6055512755,2.2360679775,1.4142135624,33.926390907,0.0416847629,1.5811388301,1.6124515497,148.57186813,2.9690713389,0,0,0,0,0,0,0,0,0,3
3195985,1,0,06/18/2006,06/18/2006,Germany.COM,German,M,1950,56,65,14,10,1002,0.0099800399,1.4,4.6428571429,-57.8,-0.889230769,10,1,1,1,1,1,10,10,1,,,,,,,,,,33160.2,12.110769231,22073,9,,,8.0622577483,3.7416573868,3.1622776602,31.654383583,0.0999001498,1.1832159566,2.1547290184,182.09942339,3.48005305,3.1622776602,1,1,1,1,1,3.1622776602,148.56984889,3,,,,,,,,,,8.0622577483,3.7416573868,3.1622776602,31.654383583,0.0999001498,1.1832159566,2.1547290184,182.09942339,3.48005305,3.1622776602,1,1,1,1,1,3.1622776602,148.56984889,3,0,0,0,0,0,0,0,0,0,0
3196150,0,0,06/18/2006,06/18/2006,France.COM,French,F,1984,21,60,9,2,6,0.3333333333,4.5,6.6666666667,-30.7,-0.511666667,,,,,,,,,,,,,,,,,,,33187.3,12.488333333,,,,,7.7459666924,3,1.4142135624,2.4494897428,0.5773502692,2.1213203436,2.5819888975,182.1738181,3.5338836049,,,,,,,,,,,,,,,,,,,7.7459666924,3,1.4142135624,2.4494897428,0.5773502692,2.1213203436,2.5819888975,182.1738181,3.5338836049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198569,0,0,07/14/2006,,.,.,M,,,,,,,,,,,,,,,,,,,,,530.5,191,1,1,1,191,2.777486911,91,0.1715362865,,,,,35943,7.1715362865,,,,,,,,,,,,,,,,,,,23.032585613,13.820274961,1,1,1,13.820274961,1.6665794043,189.58639192,2.6779724208,0,0,0,0,0,0,0,185.52,0,0,0,0,0,0,0,0,0,0,23.032585613,13.820274961,1,1,1,13.820274961,1.6665794043,189.58639192,2.6779724208,
